mealID,name,description,categoryName,allergens,preferences,nutritionals,servingSize,servingSizeUOM,calories,fat,caloriesFromFat,saturatedFat,transFat,cholesterol,sodium,carbohydrates,dietaryFiber,sugars,addedSugar,protein

20260,Buffalo Cauliflower Taco,Crispy battered cauliflower tossed in buffalo sauce. Served on a flour tortilla.,Misc,"Soy,Dairy,Wheat",Vegetarian,"{'id': 231469, 'servingSize': '7.71', 'servingSizeUOM': 'oz', 'calories': '259', 'fat': '6', 'caloriesFromFat': '259', 'saturatedFat': '2', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '1', 'sodium': '900', 'carbohydrates': '44', 'dietaryFiber': '4', 'sugars': '5', 'addedSugar': '1', 'protein': '9', 'corporateProductId': 6305}",7.71,oz,259.0,6.0,259.0,2.0,0.0,1.0,900.0,44.0,4.0,5.0,1.0,9.0

19396,Cheesy Jalapeno Tater Tots,Crispy tater tots filled with cheddar cheese and jalapeno peppers.,MET Grill (Retail),"Soy,Dairy,Wheat",Vegetarian,"{'id': 231219, 'servingSize': '5.01', 'servingSizeUOM': 'oz', 'calories': '369', 'fat': '23', 'caloriesFromFat': '369', 'saturatedFat': '7', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '16', 'sodium': '659', 'carbohydrates': '31', 'dietaryFiber': '3', 'sugars': '3', 'addedSugar': '2', 'protein': '8', 'corporateProductId': 5892}",5.01,oz,369.0,23.0,369.0,7.0,0.0,16.0,659.0,31.0,3.0,3.0,2.0,8.0

3455,Cilantro Lime Brown Rice,Steamed brown rice seasoned with fresh cilantro and lime juice.,Misc,,"Vegan,Gluten Sensitive,Vegetarian,NutriGOOD","{'id': 228123, 'servingSize': '2.95', 'servingSizeUOM': 'oz', 'calories': '142', 'fat': '3', 'caloriesFromFat': '142', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '371', 'carbohydrates': '27', 'dietaryFiber': '1', 'sugars': '1', 'addedSugar': '0', 'protein': '3', 'corporateProductId': 4800}",2.95,oz,142.0,3.0,142.0,0.0,0.0,0.0,371.0,27.0,1.0,1.0,0.0,3.0

3706,Roasted Cauliflower,Fresh roasted cauliflower.,Roots,,"Vegan,Gluten Sensitive,Vegetarian,NutriGOOD","{'id': 226410, 'servingSize': '4.02', 'servingSizeUOM': 'oz', 'calories': '53', 'fat': '3', 'caloriesFromFat': '53', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '363', 'carbohydrates': '6', 'dietaryFiber': '2', 'sugars': '2', 'addedSugar': '0', 'protein': '2', 'corporateProductId': 4885}",4.02,oz,53.0,3.0,53.0,0.0,0.0,0.0,363.0,6.0,2.0,2.0,0.0,2.0

16050,Roasted Corn and Red Peppers,Roasted corn and red bell peppers.,Misc,,"Vegan,Gluten Sensitive,Vegetarian,NutriGOOD","{'id': 231083, 'servingSize': '4.18', 'servingSizeUOM': 'oz', 'calories': '181', 'fat': '7', 'caloriesFromFat': '181', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '220', 'carbohydrates': '28', 'dietaryFiber': '3', 'sugars': '6', 'addedSugar': '0', 'protein': '3', 'corporateProductId': 4670}",4.18,oz,181.0,7.0,181.0,0.0,0.0,0.0,220.0,28.0,3.0,6.0,0.0,3.0

19169,Spanish Quinoa,"Quinoa with corn, black beans and bell peppers. Seasoned with cumin, chili powder and cilantro.",Roots,,"Vegan,Gluten Sensitive,Vegetarian","{'id': 230559, 'servingSize': '3.90', 'servingSizeUOM': 'oz', 'calories': '147', 'fat': '4', 'caloriesFromFat': '147', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '652', 'carbohydrates': '23', 'dietaryFiber': '3', 'sugars': '3', 'addedSugar': '1', 'protein': '5', 'corporateProductId': 5787}",3.9,oz,147.0,4.0,147.0,0.0,0.0,0.0,652.0,23.0,3.0,3.0,1.0,5.0

16116,Steamed Cauliflower,Fresh steamed cauliflower.,Misc,,"Vegan,Gluten Sensitive,Vegetarian,NutriGOOD","{'id': 231489, 'servingSize': '4.28', 'servingSizeUOM': 'oz', 'calories': '32', 'fat': '0', 'caloriesFromFat': '32', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '38', 'carbohydrates': '6', 'dietaryFiber': '3', 'sugars': '2', 'addedSugar': '0', 'protein': '2', 'corporateProductId': 4736}",4.28,oz,32.0,0.0,32.0,0.0,0.0,0.0,38.0,6.0,3.0,2.0,0.0,2.0

15907,White Bean and Kale Soup,Vegetable soup with cannellini beans and kale.,Soup,,"Vegan,Gluten Sensitive,Vegetarian","{'id': 226603, 'servingSize': '7.61', 'servingSizeUOM': 'oz', 'calories': '83', 'fat': '2', 'caloriesFromFat': '83', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '552', 'carbohydrates': '15', 'dietaryFiber': '4', 'sugars': '3', 'addedSugar': '1', 'protein': '4', 'corporateProductId': 4527}",7.61,oz,83.0,2.0,83.0,0.0,0.0,0.0,552.0,15.0,4.0,3.0,1.0,4.0

20659,Asian Roasted Mushrooms,,Fusion,"Soy,Wheat,Sesame,May Contain Wheat",Vegetarian,"{'id': 228620, 'servingSize': '0.50', 'servingSizeUOM': 'oz', 'calories': '26', 'fat': '1', 'caloriesFromFat': '26', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '149', 'carbohydrates': '3', 'dietaryFiber': '1', 'sugars': '2', 'addedSugar': '1', 'protein': '1', 'corporateProductId': 6447}",0.5,oz,26.0,1.0,26.0,0.0,0.0,0.0,149.0,3.0,1.0,2.0,1.0,1.0

16282,Cajun Roasted Potatoes,Red skin potatoes roasted and seasoned with a smokey cajun seasoning.,Misc,,"Vegan,Gluten Sensitive,Vegetarian","{'id': 228479, 'servingSize': '4.00', 'servingSizeUOM': 'oz', 'calories': '99', 'fat': '2', 'caloriesFromFat': '99', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '518', 'carbohydrates': '19', 'dietaryFiber': '2', 'sugars': '2', 'addedSugar': '0', 'protein': '2', 'corporateProductId': 4816}",4.0,oz,99.0,2.0,99.0,0.0,0.0,0.0,518.0,19.0,2.0,2.0,0.0,2.0

21032,Orange Fried Tofu,Crispy fried tofu in a sweet orange sauce.,Misc,"Soy,Wheat,Sesame","Vegan,Vegetarian","{'id': 222445, 'servingSize': '3.37', 'servingSizeUOM': 'oz', 'calories': '160', 'fat': '9', 'caloriesFromFat': '160', 'saturatedFat': '1', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '66', 'carbohydrates': '11', 'dietaryFiber': '2', 'sugars': '6', 'addedSugar': '6', 'protein': '8', 'corporateProductId': 6644}",3.37,oz,160.0,9.0,160.0,1.0,0.0,0.0,66.0,11.0,2.0,6.0,6.0,8.0

15872,Sauteed Spicy Bok Choy,"Bok Choy saut�ed with garlic, ginger, and tamari seasoned with red pepper flakes and drizzled with sesame oil.",Roots,"Soy,Sesame","Vegan,Gluten Sensitive,Vegetarian,NutriGOOD","{'id': 231000, 'servingSize': '4.02', 'servingSizeUOM': 'oz', 'calories': '80', 'fat': '7', 'caloriesFromFat': '80', 'saturatedFat': '1', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '166', 'carbohydrates': '4', 'dietaryFiber': '2', 'sugars': '2', 'addedSugar': '0', 'protein': '2', 'corporateProductId': 4492}",4.02,oz,80.0,7.0,80.0,1.0,0.0,0.0,166.0,4.0,2.0,2.0,0.0,2.0

3585,Sesame Broccoli,Steamed broccoli seasoned with sesame.,Misc,Sesame,"Vegan,Gluten Sensitive,Vegetarian,NutriGOOD","{'id': 222188, 'servingSize': '4.02', 'servingSizeUOM': 'oz', 'calories': '75', 'fat': '4', 'caloriesFromFat': '75', 'saturatedFat': '1', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '251', 'carbohydrates': '8', 'dietaryFiber': '3', 'sugars': '2', 'addedSugar': '0', 'protein': '3', 'corporateProductId': 4812}",4.02,oz,75.0,4.0,75.0,1.0,0.0,0.0,251.0,8.0,3.0,2.0,0.0,3.0

15901,Steamed Corn,Fresh steamed corn.,Misc,,"Vegan,Gluten Sensitive,Vegetarian,NutriGOOD","{'id': 230731, 'servingSize': '4.00', 'servingSizeUOM': 'oz', 'calories': '126', 'fat': '1', 'caloriesFromFat': '126', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '0', 'carbohydrates': '26', 'dietaryFiber': '3', 'sugars': '5', 'addedSugar': '0', 'protein': '3', 'corporateProductId': 4521}",4.0,oz,126.0,1.0,126.0,0.0,0.0,0.0,0.0,26.0,3.0,5.0,0.0,3.0

16504,Stewed Garbanzo Beans with Tomatoes,"Gabanzo beans stewed with tomato, cumin, coriander, garlic, ginger and lime.",Americana,,"Vegan,Gluten Sensitive,Vegetarian,NutriGOOD","{'id': 229760, 'servingSize': '3.37', 'servingSizeUOM': 'oz', 'calories': '80', 'fat': '3', 'caloriesFromFat': '80', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '221', 'carbohydrates': '11', 'dietaryFiber': '2', 'sugars': '3', 'addedSugar': '0', 'protein': '3', 'corporateProductId': 5032}",3.37,oz,80.0,3.0,80.0,0.0,0.0,0.0,221.0,11.0,2.0,3.0,0.0,3.0

18428,Vegetarian Tortilla Soup,"Tortilla soup seasoned with tomato, chipotle peppers, cilantro, and bell peppers topped with fried corn tortilla strips.",Soup,,"Vegan,Gluten Sensitive,Vegetarian","{'id': 230284, 'servingSize': '8.00', 'servingSizeUOM': 'oz', 'calories': '86', 'fat': '4', 'caloriesFromFat': '86', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '592', 'carbohydrates': '12', 'dietaryFiber': '1', 'sugars': '3', 'addedSugar': '0', 'protein': '1', 'corporateProductId': 5479}",8.0,oz,86.0,4.0,86.0,0.0,0.0,0.0,592.0,12.0,1.0,3.0,0.0,1.0

20056,Baked Chicken Tenders,Breaded chicken tenders.,Misc,"Soy,Wheat",,"{'id': 82183, 'servingSize': '5.76', 'servingSizeUOM': 'oz', 'calories': '426', 'fat': '21', 'caloriesFromFat': '426', 'saturatedFat': '4', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '76', 'sodium': '1065', 'carbohydrates': '26', 'dietaryFiber': '2', 'sugars': '2', 'addedSugar': '0', 'protein': '32', 'corporateProductId': 6185}",5.76,oz,426.0,21.0,426.0,4.0,0.0,76.0,1065.0,26.0,2.0,2.0,0.0,32.0

19635,Crispy Chickpeas (dry beans),,Misc,,"Vegan,Gluten Sensitive,Vegetarian","{'id': 207435, 'servingSize': '0.69', 'servingSizeUOM': 'oz', 'calories': '21', 'fat': '1', 'caloriesFromFat': '21', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '15', 'carbohydrates': '2', 'dietaryFiber': '1', 'sugars': '0', 'addedSugar': '0', 'protein': '1', 'corporateProductId': 6010}",0.69,oz,21.0,1.0,21.0,0.0,0.0,0.0,15.0,2.0,1.0,0.0,0.0,1.0

19303,Herbed Carrots,Sauteed carrots with fresh dill and parsley.,Misc,,"Vegan,Gluten Sensitive,Vegetarian,NutriGOOD","{'id': 222329, 'servingSize': '4.00', 'servingSizeUOM': 'oz', 'calories': '89', 'fat': '5', 'caloriesFromFat': '89', 'saturatedFat': '1', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '79', 'carbohydrates': '11', 'dietaryFiber': '3', 'sugars': '5', 'addedSugar': '0', 'protein': '1', 'corporateProductId': 5868}",4.0,oz,89.0,5.0,89.0,1.0,0.0,0.0,79.0,11.0,3.0,5.0,0.0,1.0

20944,Ravioli with Spinach Alfredo,Cheese filled ravioli in a spinach alfredo sauce.,Misc,"Dairy,Egg,Wheat",,"{'id': 228243, 'servingSize': '9.23', 'servingSizeUOM': 'oz', 'calories': '588', 'fat': '41', 'caloriesFromFat': '588', 'saturatedFat': '26', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '168', 'sodium': '1206', 'carbohydrates': '38', 'dietaryFiber': '2', 'sugars': '2', 'addedSugar': '0', 'protein': '17', 'corporateProductId': 6614}",9.23,oz,588.0,41.0,588.0,26.0,0.0,168.0,1206.0,38.0,2.0,2.0,0.0,17.0

19946,Roasted Butternut Squash,Fresh roasted butternut squash.,Misc,,"Vegan,Gluten Sensitive,Vegetarian,NutriGOOD","{'id': 230291, 'servingSize': '3.99', 'servingSizeUOM': 'oz', 'calories': '72', 'fat': '2', 'caloriesFromFat': '72', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '188', 'carbohydrates': '15', 'dietaryFiber': '3', 'sugars': '3', 'addedSugar': '0', 'protein': '1', 'corporateProductId': 6121}",3.99,oz,72.0,2.0,72.0,0.0,0.0,0.0,188.0,15.0,3.0,3.0,0.0,1.0

15974,Sauteed Squash Medley with Garlic,"Squash medley saut�ed in garlic and seasoned with oregano, salt and pepper.",Misc,,"Vegan,Gluten Sensitive,Vegetarian,NutriGOOD","{'id': 233664, 'servingSize': '4.17', 'servingSizeUOM': 'oz', 'calories': '63', 'fat': '3', 'caloriesFromFat': '63', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '248', 'carbohydrates': '8', 'dietaryFiber': '2', 'sugars': '2', 'addedSugar': '0', 'protein': '2', 'corporateProductId': 4594}",4.17,oz,63.0,3.0,63.0,0.0,0.0,0.0,248.0,8.0,2.0,2.0,0.0,2.0

15952,Steamed Peas,Fresh steamed green peas.,Misc,,"Vegan,Gluten Sensitive,Vegetarian,NutriGOOD","{'id': 231276, 'servingSize': '4.00', 'servingSizeUOM': 'oz', 'calories': '76', 'fat': '0', 'caloriesFromFat': '76', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '136', 'carbohydrates': '15', 'dietaryFiber': '5', 'sugars': '5', 'addedSugar': '0', 'protein': '5', 'corporateProductId': 4572}",4.0,oz,76.0,0.0,76.0,0.0,0.0,0.0,136.0,15.0,5.0,5.0,0.0,5.0

15907,White Bean and Kale Soup,Vegetable soup with cannellini beans and kale.,Soup,,"Vegan,Gluten Sensitive,Vegetarian","{'id': 226603, 'servingSize': '7.61', 'servingSizeUOM': 'oz', 'calories': '83', 'fat': '2', 'caloriesFromFat': '83', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '552', 'carbohydrates': '15', 'dietaryFiber': '4', 'sugars': '3', 'addedSugar': '1', 'protein': '4', 'corporateProductId': 4527}",7.61,oz,83.0,2.0,83.0,0.0,0.0,0.0,552.0,15.0,4.0,3.0,1.0,4.0

15990,Balsamic Agave Glazed Carrots,Roasted carrots in a sweet balsamic glaze.,Misc,,"Vegan,Gluten Sensitive,Vegetarian","{'id': 233647, 'servingSize': '4.00', 'servingSizeUOM': 'oz', 'calories': '122', 'fat': '3', 'caloriesFromFat': '122', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '243', 'carbohydrates': '23', 'dietaryFiber': '3', 'sugars': '18', 'addedSugar': '12', 'protein': '1', 'corporateProductId': 4610}",4.0,oz,122.0,3.0,122.0,0.0,0.0,0.0,243.0,23.0,3.0,18.0,12.0,1.0

16345,Lentil Shepherds Pie,"Lentils cooked with kale, zucchini, and fresh herbs. Topped with mashed sweet potatoes.",Roots,"Soy,Dairy","Gluten Sensitive,Vegetarian,NutriGOOD","{'id': 228711, 'servingSize': '6.91', 'servingSizeUOM': 'oz', 'calories': '215', 'fat': '8', 'caloriesFromFat': '215', 'saturatedFat': '2', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '460', 'carbohydrates': '35', 'dietaryFiber': '7', 'sugars': '5', 'addedSugar': '0', 'protein': '7', 'corporateProductId': 4888}",6.91,oz,215.0,8.0,215.0,2.0,0.0,0.0,460.0,35.0,7.0,5.0,0.0,7.0

17538,Platinum Standard Quinoa,Seasoned quinoa prepared in vegetable broth.,Misc,,"Vegan,Gluten Sensitive,Vegetarian","{'id': 222514, 'servingSize': '4.00', 'servingSizeUOM': 'oz', 'calories': '128', 'fat': '2', 'caloriesFromFat': '128', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '439', 'carbohydrates': '23', 'dietaryFiber': '2', 'sugars': '0', 'addedSugar': '0', 'protein': '5', 'corporateProductId': 5191}",4.0,oz,128.0,2.0,128.0,0.0,0.0,0.0,439.0,23.0,2.0,0.0,0.0,5.0

16364,Roasted Broccoli,Fresh roasted broccoli.,Misc,,"Vegan,Gluten Sensitive,Vegetarian,NutriGOOD","{'id': 229084, 'servingSize': '1.65', 'servingSizeUOM': 'oz', 'calories': '70', 'fat': '5', 'caloriesFromFat': '70', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '394', 'carbohydrates': '6', 'dietaryFiber': '2', 'sugars': '1', 'addedSugar': '0', 'protein': '2', 'corporateProductId': 4908}",1.65,oz,70.0,5.0,70.0,0.0,0.0,0.0,394.0,6.0,2.0,1.0,0.0,2.0

3706,Roasted Cauliflower,Fresh roasted cauliflower.,Roots,,"Vegan,Gluten Sensitive,Vegetarian,NutriGOOD","{'id': 226410, 'servingSize': '4.02', 'servingSizeUOM': 'oz', 'calories': '53', 'fat': '3', 'caloriesFromFat': '53', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '363', 'carbohydrates': '6', 'dietaryFiber': '2', 'sugars': '2', 'addedSugar': '0', 'protein': '2', 'corporateProductId': 4885}",4.02,oz,53.0,3.0,53.0,0.0,0.0,0.0,363.0,6.0,2.0,2.0,0.0,2.0

15899,Steamed Vegetable Medley,"Fresh steamed broccoli, cauliflower and carrots.",Misc,,"Vegan,Gluten Sensitive,Vegetarian,NutriGOOD","{'id': 222270, 'servingSize': '4.00', 'servingSizeUOM': 'oz', 'calories': '38', 'fat': '0', 'caloriesFromFat': '38', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '50', 'carbohydrates': '8', 'dietaryFiber': '3', 'sugars': '3', 'addedSugar': '0', 'protein': '2', 'corporateProductId': 4519}",4.0,oz,38.0,0.0,38.0,0.0,0.0,0.0,50.0,8.0,3.0,3.0,0.0,2.0

16263,Sweet Potato Mash,Mashed sweet potatoes seasoned with cinnamon.,Misc,"Soy,Dairy","Gluten Sensitive,Vegetarian","{'id': 233638, 'servingSize': '5.33', 'servingSizeUOM': 'oz', 'calories': '198', 'fat': '7', 'caloriesFromFat': '198', 'saturatedFat': '3', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '246', 'carbohydrates': '31', 'dietaryFiber': '5', 'sugars': '6', 'addedSugar': '0', 'protein': '2', 'corporateProductId': 4794}",5.33,oz,198.0,7.0,198.0,3.0,0.0,0.0,246.0,31.0,5.0,6.0,0.0,2.0

23161,Tofu Tikka Masala,,Misc,"Soy,Dairy","Gluten Sensitive,Vegetarian","{'id': 231681, 'servingSize': '4.50', 'servingSizeUOM': 'oz', 'calories': '145', 'fat': '10', 'caloriesFromFat': '145', 'saturatedFat': '1', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '4', 'sodium': '203', 'carbohydrates': '5', 'dietaryFiber': '3', 'sugars': '1', 'addedSugar': '0', 'protein': '10', 'corporateProductId': 7181}",4.5,oz,145.0,10.0,145.0,1.0,0.0,4.0,203.0,5.0,3.0,1.0,0.0,10.0

16457,Vegetable Biryani Rice Bowl,"Basmati rice seasoned with cardamom, cloves, cumin, cilantro, and cinnamon with carrots, green beans, cauliflower, potatoes and red onion .",Roots,Dairy,"Gluten Sensitive,Vegetarian","{'id': 231809, 'servingSize': '10.75', 'servingSizeUOM': 'oz', 'calories': '390', 'fat': '19', 'caloriesFromFat': '390', 'saturatedFat': '1', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '1', 'sodium': '572', 'carbohydrates': '51', 'dietaryFiber': '3', 'sugars': '5', 'addedSugar': '0', 'protein': '7', 'corporateProductId': 4997}",10.75,oz,390.0,19.0,390.0,1.0,0.0,1.0,572.0,51.0,3.0,5.0,0.0,7.0

16082,Tomato Basil Soup,Creamy tomato soup with fresh basil.,Soup,Dairy,"Gluten Sensitive,Vegetarian","{'id': 231189, 'servingSize': '8.00', 'servingSizeUOM': 'oz', 'calories': '96', 'fat': '3', 'caloriesFromFat': '96', 'saturatedFat': '1', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '3', 'sodium': '489', 'carbohydrates': '14', 'dietaryFiber': '2', 'sugars': '6', 'addedSugar': '0', 'protein': '3', 'corporateProductId': 4702}",8.0,oz,96.0,3.0,96.0,1.0,0.0,3.0,489.0,14.0,2.0,6.0,0.0,3.0

20056,Baked Chicken Tenders,Breaded chicken tenders.,Misc,"Soy,Wheat",,"{'id': 82183, 'servingSize': '5.76', 'servingSizeUOM': 'oz', 'calories': '426', 'fat': '21', 'caloriesFromFat': '426', 'saturatedFat': '4', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '76', 'sodium': '1065', 'carbohydrates': '26', 'dietaryFiber': '2', 'sugars': '2', 'addedSugar': '0', 'protein': '32', 'corporateProductId': 6185}",5.76,oz,426.0,21.0,426.0,4.0,0.0,76.0,1065.0,26.0,2.0,2.0,0.0,32.0

15919,Double Smoked Veggie Paella,"White rice and vegetables seasoned with tomatoes, green chiles, and smoked paprika.",Clarity,,"Vegan,Gluten Sensitive,Vegetarian","{'id': 229418, 'servingSize': '7.48', 'servingSizeUOM': 'oz', 'calories': '227', 'fat': '3', 'caloriesFromFat': '227', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '344', 'carbohydrates': '44', 'dietaryFiber': '3', 'sugars': '3', 'addedSugar': '0', 'protein': '6', 'corporateProductId': 4539}",7.48,oz,227.0,3.0,227.0,0.0,0.0,0.0,344.0,44.0,3.0,3.0,0.0,6.0

18280,Penne Pasta with Pesto Sauce,Penne pasta with pesto sauce.,Misc,"Dairy,Wheat,May Contain Egg",Vegetarian,"{'id': 231573, 'servingSize': '6.24', 'servingSizeUOM': 'oz', 'calories': '487', 'fat': '34', 'caloriesFromFat': '487', 'saturatedFat': '6', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '6', 'sodium': '494', 'carbohydrates': '37', 'dietaryFiber': '2', 'sugars': '1', 'addedSugar': '0', 'protein': '10', 'corporateProductId': 5400}",6.24,oz,487.0,34.0,487.0,6.0,0.0,6.0,494.0,37.0,2.0,1.0,0.0,10.0

16364,Roasted Broccoli,Fresh roasted broccoli.,Misc,,"Vegan,Gluten Sensitive,Vegetarian,NutriGOOD","{'id': 229084, 'servingSize': '1.65', 'servingSizeUOM': 'oz', 'calories': '70', 'fat': '5', 'caloriesFromFat': '70', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '394', 'carbohydrates': '6', 'dietaryFiber': '2', 'sugars': '1', 'addedSugar': '0', 'protein': '2', 'corporateProductId': 4908}",1.65,oz,70.0,5.0,70.0,0.0,0.0,0.0,394.0,6.0,2.0,1.0,0.0,2.0

16341,Sauteed Carrots,Saut�ed carrots seasoned with salt and pepper.,Roots,,"Vegan,Gluten Sensitive,Vegetarian,NutriGOOD","{'id': 229558, 'servingSize': '3.93', 'servingSizeUOM': 'oz', 'calories': '68', 'fat': '3', 'caloriesFromFat': '68', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '353', 'carbohydrates': '11', 'dietaryFiber': '3', 'sugars': '5', 'addedSugar': '0', 'protein': '1', 'corporateProductId': 4883}",3.93,oz,68.0,3.0,68.0,0.0,0.0,0.0,353.0,11.0,3.0,5.0,0.0,1.0

16116,Steamed Cauliflower,Fresh steamed cauliflower.,Misc,,"Vegan,Gluten Sensitive,Vegetarian,NutriGOOD","{'id': 231489, 'servingSize': '4.28', 'servingSizeUOM': 'oz', 'calories': '32', 'fat': '0', 'caloriesFromFat': '32', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '38', 'carbohydrates': '6', 'dietaryFiber': '3', 'sugars': '2', 'addedSugar': '0', 'protein': '2', 'corporateProductId': 4736}",4.28,oz,32.0,0.0,32.0,0.0,0.0,0.0,38.0,6.0,3.0,2.0,0.0,2.0

15839,Oatmeal,Hot oatmeal breakfast porridge.,Breakfast,May Contain Wheat,"Vegan,Vegetarian,NutriGOOD","{'id': 227891, 'servingSize': '6.00', 'servingSizeUOM': 'oz', 'calories': '140', 'fat': '3', 'caloriesFromFat': '140', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '0', 'carbohydrates': '25', 'dietaryFiber': '4', 'sugars': '1', 'addedSugar': '0', 'protein': '5', 'corporateProductId': 4459}",6.0,oz,140.0,3.0,140.0,0.0,0.0,0.0,0.0,25.0,4.0,1.0,0.0,5.0

15839,Oatmeal,Hot oatmeal breakfast porridge.,Breakfast,May Contain Wheat,"Vegan,Vegetarian,NutriGOOD","{'id': 227891, 'servingSize': '6.00', 'servingSizeUOM': 'oz', 'calories': '140', 'fat': '3', 'caloriesFromFat': '140', 'saturatedFat': '0', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '0', 'carbohydrates': '25', 'dietaryFiber': '4', 'sugars': '1', 'addedSugar': '0', 'protein': '5', 'corporateProductId': 4459}",6.0,oz,140.0,3.0,140.0,0.0,0.0,0.0,0.0,25.0,4.0,1.0,0.0,5.0

19932,Breakfast Wrap,"Honey wheat wrap filled with scrambled egg whites, red bell peppers, red onion, and fresh herbs.",Breakfast,"Soy,Egg,Wheat",Vegetarian,"{'id': 229188, 'servingSize': '10.01', 'servingSizeUOM': 'oz', 'calories': '519', 'fat': '22', 'caloriesFromFat': '519', 'saturatedFat': '4', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '0', 'sodium': '1216', 'carbohydrates': '55', 'dietaryFiber': '5', 'sugars': '6', 'addedSugar': '2', 'protein': '23', 'corporateProductId': 6109}",10.01,oz,519.0,22.0,519.0,4.0,0.0,0.0,1216.0,55.0,5.0,6.0,2.0,23.0

15836,Bacon,Freshly cooked bacon.,Breakfast,,Gluten Sensitive,"{'id': 228279, 'servingSize': '0.40', 'servingSizeUOM': 'oz', 'calories': '60', 'fat': '5', 'caloriesFromFat': '60', 'saturatedFat': '2', 'caloriesFromSatFat': None, 'transFat': '0', 'cholesterol': '11', 'sodium': '204', 'carbohydrates': '0', 'dietaryFiber': '0', 'sugars': '0', 'addedSugar': '0', 'protein': '5', 'corporateProductId': 4456}",0.4,oz,60.0,5.0,60.0,2.0,0.0,11.0,204.0,0.0,0.0,0.0,0.0,5.0

